Date,Hour,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation,Electricty Total (KwH),Fans (KwH),Cooling (KwH),Heating (KwH),Lights (KwH),Interior Equipment (KwH),Holiday,Day,Month,Weekend,Season,Working_Hour
2004-03-04,12.0,39.27,97.82,1013.67,1.65,134.92,0.58,0.0,0.0,5.26,101.52,3.34,2.91,33.62,26.8,34.83,0.0,3.0,3.0,0,2,1
2004-03-04,13.0,39.69,97.52,1013.52,1.91,131.67,0.54,0.0,0.0,40.44,99.77,3.34,3.38,32.69,26.8,33.55,0.0,3.0,3.0,0,2,1
2004-03-04,14.0,41.9,94.29,1013.47,1.95,129.65,0.52,0.0,0.0,94.51,97.01,3.34,3.71,32.17,26.8,30.98,0.0,3.0,3.0,0,2,1
2004-03-04,15.0,43.66,91.7,1013.25,1.92,126.9,0.24,0.0,0.0,167.37,79.92,3.34,3.76,43.44,8.04,21.33,0.0,3.0,3.0,0,2,1
2004-03-04,16.0,45.61,87.97,1012.68,2.05,139.71,0.02,0.0,0.0,264.41,81.31,3.34,3.96,45.92,8.04,20.05,0.0,3.0,3.0,0,2,1
2004-03-04,17.0,46.85,85.02,1012.19,2.01,153.56,0.01,0.0,0.0,302.78,83.51,3.34,3.44,48.31,8.04,20.37,0.0,3.0,3.0,0,2,1
2004-03-04,18.0,47.26,83.75,1011.82,1.5,165.95,0.02,0.0,0.0,243.8,86.73,3.34,2.93,54.83,2.68,18.01,0.0,3.0,3.0,0,2,0
2004-03-04,19.0,47.43,83.19,1011.65,0.85,190.54,0.03,0.0,0.0,188.85,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,3.0,0,2,0
2004-03-04,20.0,47.46,83.48,1012.03,0.41,263.27,0.02,0.0,0.0,137.55,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,3.0,0,2,0
2004-03-04,21.0,47.41,84.43,1012.19,0.32,311.03,0.01,0.0,0.0,102.04,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,3.0,0,2,0
2004-03-04,22.0,46.9,88.25,1012.38,0.03,303.7,0.0,0.0,0.0,62.25,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,3.0,0,2,0
2004-03-04,23.0,45.54,85.88,1013.05,0.27,233.1,0.0,0.0,0.0,9.85,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,3.0,0,2,0
2004-03-04,24.0,44.73,87.13,1013.68,0.12,317.31,0.0,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,3.0,0,2,0
2004-03-05,1.0,43.77,89.01,1014.11,0.1,89.02,0.0,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,2.0,42.73,91.29,1014.67,0.03,150.57,0.0,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,3.0,41.7,93.28,1014.51,0.59,133.0,0.0,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,4.0,40.44,96.16,1014.17,1.19,138.23,0.01,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,5.0,39.27,99.05,1014.13,1.45,136.65,0.01,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,6.0,38.32,100.88,1014.03,1.84,126.19,0.08,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,7.0,37.69,101.1,1013.81,2.2,127.47,0.19,0.0,0.0,0.0,23.71,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,8.0,37.45,99.92,1013.45,2.37,131.34,0.2,0.0,0.0,0.0,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,1
2004-03-05,9.0,37.38,98.38,1013.39,2.54,140.37,0.22,0.0,0.0,0.0,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,1
2004-03-05,10.0,37.2,97.79,1013.9,2.28,148.41,0.39,0.0,0.0,0.0,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,1
2004-03-05,11.0,37.17,97.75,1014.17,2.16,142.3,0.26,0.0,0.0,0.0,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,1
2004-03-05,12.0,37.47,97.27,1014.02,2.45,128.97,0.08,0.0,0.0,4.95,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,1
2004-03-05,13.0,38.55,95.47,1013.76,3.2,117.92,0.05,0.0,0.0,41.04,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,1
2004-03-05,14.0,39.78,94.38,1013.36,3.67,112.67,0.07,0.0,0.0,93.61,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,1
2004-03-05,15.0,41.07,93.42,1012.59,3.89,110.38,0.09,0.0,0.0,140.1,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,1
2004-03-05,16.0,41.76,93.11,1011.43,4.46,112.26,0.1,0.0,0.0,124.72,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,1
2004-03-05,17.0,41.86,93.34,1009.97,4.54,111.75,0.11,0.0,0.0,120.77,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,1
2004-03-05,18.0,42.3,93.02,1008.33,4.22,117.61,0.11,0.0,0.0,153.44,23.71,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,19.0,42.78,92.98,1006.73,3.54,128.3,0.09,0.0,0.0,153.41,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,20.0,43.2,93.13,1005.43,2.8,140.0,0.07,0.0,0.0,141.04,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,21.0,43.61,93.5,1004.29,2.55,159.68,0.05,0.0,0.0,116.89,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,22.0,43.39,95.28,1003.59,2.44,182.43,0.05,0.0,0.0,55.28,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,23.0,41.88,99.22,1003.03,2.28,187.54,0.05,0.0,0.0,6.65,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-05,24.0,41.22,101.98,1002.45,2.77,184.17,0.06,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,3.0,0,2,0
2004-03-06,1.0,41.58,101.79,1001.73,3.53,182.76,0.07,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,3.0,1,2,0
2004-03-06,2.0,41.95,100.4,1000.53,4.04,182.86,0.08,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,3.0,1,2,0
2004-03-06,3.0,41.94,99.69,998.92,4.1,183.11,0.08,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,3.0,1,2,0
2004-03-06,4.0,42.53,99.94,997.79,4.26,197.9,0.06,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,3.0,1,2,0
2004-03-06,5.0,43.47,100.3,997.91,3.96,216.21,0.07,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,3.0,1,2,0
2004-03-06,6.0,44.11,101.9,997.97,3.5,227.16,0.22,0.0,0.0,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,5.0,3.0,1,2,0
2004-03-06,7.0,46.94,101.7,996.93,3.84,231.0,0.26,0.0,0.0,0.0,181.25,3.34,13.65,132.52,5.36,21.44,0.0,5.0,3.0,1,2,0
2004-03-06,8.0,48.74,101.83,995.88,3.96,231.16,1.82,0.0,0.0,0.0,154.91,3.34,4.53,98.27,16.08,32.68,0.0,5.0,3.0,1,2,1
2004-03-06,9.0,49.37,101.88,995.25,3.85,225.79,2.97,0.0,0.0,0.0,184.53,3.34,7.72,54.81,48.25,70.4,0.0,5.0,3.0,1,2,1
2004-03-06,10.0,49.6,101.41,994.43,4.04,211.22,3.39,0.0,0.0,0.0,166.79,3.34,9.66,43.48,48.25,62.05,0.0,5.0,3.0,1,2,1
2004-03-06,11.0,50.34,99.48,994.01,5.01,206.51,5.49,0.0,0.0,0.0,158.61,3.34,9.38,37.5,48.25,60.13,0.0,5.0,3.0,1,2,1
2004-03-06,12.0,50.59,98.96,993.61,5.46,212.1,2.97,0.0,0.0,6.9,155.4,3.34,8.3,33.45,48.25,62.05,0.0,5.0,3.0,1,2,1
2004-03-06,13.0,51.31,98.04,994.0,5.31,218.37,1.3,0.0,0.0,48.75,160.1,3.34,9.62,37.37,48.25,61.51,0.0,5.0,3.0,1,2,1
2004-03-06,14.0,53.51,96.4,993.94,5.04,227.0,0.48,0.0,0.0,160.81,153.29,3.34,12.39,25.64,48.25,63.66,0.0,5.0,3.0,1,2,1
2004-03-06,15.0,55.08,96.32,992.92,4.83,220.0,0.24,0.0,0.0,180.23,147.9,3.34,15.13,21.05,48.25,60.13,0.0,5.0,3.0,1,2,1
2004-03-06,16.0,56.5,95.33,993.1,5.67,223.43,0.26,0.0,0.0,204.26,138.94,3.34,16.46,10.75,48.25,60.13,0.0,5.0,3.0,1,2,1
2004-03-06,17.0,56.84,94.36,991.99,5.71,222.15,0.08,0.0,0.0,181.51,143.89,3.34,15.84,13.44,48.25,63.02,0.0,5.0,3.0,1,2,1
2004-03-06,18.0,57.09,92.85,991.83,5.79,227.08,0.08,0.0,0.0,215.31,143.07,3.35,14.21,20.24,37.53,62.79,0.0,5.0,3.0,1,2,0
2004-03-06,19.0,57.85,89.22,991.46,5.76,234.49,0.12,0.0,0.0,304.69,125.84,3.34,13.41,31.46,26.8,36.02,0.0,5.0,3.0,1,2,0
2004-03-06,20.0,58.12,85.61,991.55,5.7,246.75,0.13,0.0,0.0,337.63,123.85,3.34,10.49,34.96,26.8,33.45,0.0,5.0,3.0,1,2,0
2004-03-06,21.0,57.22,86.0,992.39,5.4,260.23,0.14,0.0,0.0,196.15,116.81,3.34,7.06,47.43,16.08,28.09,0.0,5.0,3.0,1,2,0
2004-03-06,22.0,55.74,86.42,993.31,5.2,274.11,0.13,0.0,0.0,137.99,118.66,3.34,5.94,51.68,16.08,26.8,0.0,5.0,3.0,1,2,0
2004-03-06,23.0,52.41,87.32,994.83,5.21,286.69,0.05,0.0,0.0,18.64,41.62,0.0,0.0,0.0,5.36,21.44,0.0,5.0,3.0,1,2,0
2004-03-06,24.0,49.17,88.67,996.2,5.07,295.29,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,3.0,1,2,0
2004-03-07,1.0,46.96,87.92,997.63,5.25,296.74,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,3.0,1,2,0
2004-03-07,2.0,44.87,86.2,999.17,5.58,297.89,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,3.0,1,2,0
2004-03-07,3.0,42.51,83.06,1000.58,6.06,301.61,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,3.0,1,2,0
2004-03-07,4.0,40.14,79.8,1001.92,6.64,300.98,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,3.0,1,2,0
2004-03-07,5.0,38.34,78.85,1002.83,6.67,300.34,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,3.0,1,2,0
2004-03-07,6.0,37.27,79.15,1003.54,6.39,301.52,0.0,0.0,0.0,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,6.0,3.0,1,2,0
2004-03-07,7.0,36.45,80.48,1003.92,5.92,304.17,0.0,0.0,0.0,0.0,142.43,3.34,13.13,94.21,5.36,21.44,0.0,6.0,3.0,1,2,0
2004-03-07,8.0,35.46,82.49,1004.12,5.39,305.93,0.0,0.0,0.0,0.0,114.29,3.34,0.0,62.17,16.08,32.68,0.0,6.0,3.0,1,2,1
2004-03-07,9.0,34.34,84.72,1004.61,4.79,305.99,0.0,0.0,0.0,0.0,146.19,3.34,0.79,23.41,48.25,70.4,0.0,6.0,3.0,1,2,1
2004-03-07,10.0,33.04,87.53,1005.3,4.17,304.52,0.0,0.0,0.0,0.0,130.85,3.34,2.65,14.55,48.25,62.05,0.0,6.0,3.0,1,2,1
2004-03-07,11.0,31.77,89.86,1005.94,3.84,304.25,0.0,0.0,0.0,0.0,127.47,3.38,3.86,11.86,48.25,60.13,0.0,6.0,3.0,1,2,1
2004-03-07,12.0,31.55,89.5,1006.53,3.53,304.05,0.0,0.0,0.0,36.73,130.47,3.58,5.44,11.14,48.25,62.05,0.0,6.0,3.0,1,2,1
2004-03-07,13.0,35.13,79.99,1007.08,3.75,303.83,0.0,0.0,0.0,209.81,133.65,3.71,7.25,12.92,48.25,61.51,0.0,6.0,3.0,1,2,1
2004-03-07,14.0,38.19,68.65,1007.43,4.15,312.66,0.0,0.0,0.0,402.95,132.28,3.83,8.96,7.58,48.25,63.66,0.0,6.0,3.0,1,2,1
2004-03-07,15.0,40.95,63.12,1007.19,3.76,314.48,0.0,0.0,0.0,569.46,124.17,3.67,8.72,3.4,48.25,60.13,0.0,6.0,3.0,1,2,1
2004-03-07,16.0,43.38,60.84,1006.45,3.13,313.03,0.0,0.0,0.0,683.83,122.03,3.42,6.75,3.48,48.25,60.13,0.0,6.0,3.0,1,2,1
2004-03-07,17.0,45.48,58.78,1005.53,2.41,305.01,0.0,0.0,0.0,736.99,124.24,3.39,4.99,4.58,48.25,63.02,0.0,6.0,3.0,1,2,1
2004-03-07,18.0,47.28,55.93,1004.35,1.79,281.49,0.0,0.0,0.0,711.8,121.72,3.47,3.86,9.13,37.53,62.79,0.0,6.0,3.0,1,2,0
2004-03-07,19.0,48.54,54.8,1003.22,1.73,243.78,0.0,0.0,0.0,671.92,103.33,3.34,2.27,20.08,26.8,36.02,0.0,6.0,3.0,1,2,0
2004-03-07,20.0,48.74,55.97,1002.18,2.06,212.92,0.0,0.0,0.0,523.36,105.91,3.34,1.53,25.98,26.8,33.45,0.0,6.0,3.0,1,2,0
2004-03-07,21.0,48.11,59.66,1001.37,2.53,195.91,0.0,0.0,0.0,378.28,96.82,3.34,1.2,33.3,16.08,28.09,0.0,6.0,3.0,1,2,0
2004-03-07,22.0,46.0,70.82,1001.08,2.68,182.83,0.0,0.0,0.0,169.37,99.93,3.34,0.82,38.08,16.08,26.8,0.0,6.0,3.0,1,2,0
2004-03-07,23.0,41.67,84.91,1001.02,3.08,172.4,0.0,0.0,0.0,13.14,41.62,0.0,0.0,0.0,5.36,21.44,0.0,6.0,3.0,1,2,0
2004-03-07,24.0,40.12,87.43,1001.01,3.53,169.66,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,3.0,1,2,0
2004-03-08,1.0,39.25,89.83,1000.54,3.72,161.48,0.02,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,3.0,0,2,0
2004-03-08,2.0,38.5,92.5,999.68,3.95,151.22,0.05,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,3.0,0,2,0
2004-03-08,3.0,37.72,94.54,998.68,3.96,142.15,0.12,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,3.0,0,2,0
2004-03-08,4.0,37.42,95.32,997.9,3.54,137.23,0.44,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,3.0,0,2,0
2004-03-08,5.0,37.22,95.65,997.27,2.93,131.96,0.82,0.01,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,3.0,0,2,0
2004-03-08,6.0,36.72,95.46,996.12,2.47,116.47,0.78,0.19,0.0,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,0.0,3.0,0,2,0
2004-03-08,7.0,36.19,95.53,994.76,2.11,100.7,0.99,0.33,0.0,0.0,135.55,3.34,13.54,86.92,5.36,21.44,0.0,0.0,3.0,0,2,0
2004-03-08,8.0,35.26,95.38,993.67,1.81,74.05,0.86,0.43,0.0,0.0,119.54,3.34,0.0,67.43,16.08,32.68,0.0,0.0,3.0,0,2,1
2004-03-08,9.0,34.61,95.2,993.14,2.02,44.99,0.83,0.25,0.0,0.0,161.09,3.34,0.0,39.09,48.25,70.4,0.0,0.0,3.0,0,2,1
2004-03-08,10.0,34.21,94.87,994.0,2.53,70.56,0.68,0.89,0.0,0.0,145.66,3.34,0.0,32.01,48.25,62.05,0.0,0.0,3.0,0,2,1
2004-03-08,11.0,33.82,94.88,995.12,2.97,77.18,0.39,0.99,0.01,0.0,140.06,3.34,0.0,28.33,48.25,60.13,0.0,0.0,3.0,0,2,1
2004-03-08,12.0,33.55,94.78,995.63,3.12,65.41,0.28,0.63,0.01,4.43,140.33,3.34,0.0,26.68,48.25,62.05,0.0,0.0,3.0,0,2,1
2004-03-08,13.0,33.75,93.56,996.02,3.23,52.71,0.28,0.37,0.02,32.43,142.89,3.34,0.0,29.78,48.25,61.51,0.0,0.0,3.0,0,2,1
2004-03-08,14.0,33.96,91.24,996.37,3.59,50.58,0.36,0.17,0.02,73.86,139.59,3.34,0.0,24.34,48.25,63.66,0.0,0.0,3.0,0,2,1
2004-03-08,15.0,34.2,87.79,996.66,3.81,45.54,0.26,0.08,0.03,118.28,135.43,3.34,0.0,23.71,48.25,60.13,0.0,0.0,3.0,0,2,1
2004-03-08,16.0,34.63,84.29,996.93,3.84,38.98,0.22,0.04,0.03,169.04,135.05,3.34,0.0,23.33,48.25,60.13,0.0,0.0,3.0,0,2,1
2004-03-08,17.0,35.1,81.45,997.62,3.69,34.83,0.28,0.0,0.02,196.15,137.02,3.34,0.0,22.4,48.25,63.02,0.0,0.0,3.0,0,2,1
2004-03-08,18.0,35.4,79.53,998.43,3.35,30.3,0.3,0.0,0.02,185.63,137.57,3.42,0.0,28.89,37.53,62.79,0.0,0.0,3.0,0,2,0
2004-03-08,19.0,35.55,78.7,999.21,2.9,23.4,0.27,0.0,0.02,156.05,119.76,3.34,0.0,38.79,26.8,36.02,0.0,0.0,3.0,0,2,0
2004-03-08,20.0,35.65,78.49,1000.09,2.46,18.47,0.19,0.0,0.02,124.83,121.0,3.34,0.0,42.59,26.8,33.45,0.0,0.0,3.0,0,2,0
2004-03-08,21.0,35.74,79.05,1000.95,2.02,19.94,0.1,0.0,0.02,96.49,113.27,3.34,0.0,50.95,16.08,28.09,0.0,0.0,3.0,0,2,0
2004-03-08,22.0,35.46,82.0,1001.84,1.3,32.74,0.05,0.0,0.02,61.5,116.1,3.34,0.0,55.06,16.08,26.8,0.0,0.0,3.0,0,2,0
2004-03-08,23.0,34.05,84.85,1002.72,0.69,69.64,0.06,0.0,0.02,11.44,41.62,0.0,0.0,0.0,5.36,21.44,0.0,0.0,3.0,0,2,0
2004-03-08,24.0,33.1,85.24,1003.49,0.67,141.38,0.1,0.03,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,3.0,0,2,0
2004-03-09,1.0,32.25,88.55,1004.08,0.95,173.33,0.14,0.06,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,3.0,0,2,0
2004-03-09,2.0,31.51,91.38,1004.57,1.1,186.58,0.11,0.11,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,3.0,0,2,0
2004-03-09,3.0,30.96,93.4,1004.91,1.13,198.26,0.1,0.11,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,3.0,0,2,0
2004-03-09,4.0,30.54,94.33,1005.03,1.17,206.51,0.08,0.07,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,3.0,0,2,0
2004-03-09,5.0,30.18,94.69,1005.19,1.24,213.5,0.05,0.04,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,3.0,0,2,0
2004-03-09,6.0,29.93,94.65,1005.52,1.33,219.02,0.03,0.01,0.02,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,1.0,3.0,0,2,0
2004-03-09,7.0,29.62,94.6,1005.79,1.45,226.65,0.01,0.01,0.02,0.0,149.14,3.34,12.62,101.43,5.36,21.44,0.0,1.0,3.0,0,2,0
2004-03-09,8.0,29.3,94.74,1005.99,1.63,232.92,0.01,0.0,0.02,0.0,118.32,3.34,0.0,66.21,16.08,32.68,0.0,1.0,3.0,0,2,1
2004-03-09,9.0,29.01,95.1,1006.28,1.83,237.46,0.01,0.0,0.02,0.0,151.48,3.34,0.0,29.48,48.25,70.4,0.0,1.0,3.0,0,2,1
2004-03-09,10.0,28.89,95.18,1006.68,1.9,242.75,0.0,0.0,0.02,0.0,130.45,3.34,0.0,16.8,48.25,62.05,0.0,1.0,3.0,0,2,1
2004-03-09,11.0,28.83,95.03,1007.15,1.74,250.64,0.0,0.0,0.02,0.0,125.62,3.34,0.79,13.1,48.25,60.13,0.0,1.0,3.0,0,2,1
2004-03-09,12.0,29.59,93.23,1007.6,1.35,262.65,0.0,0.0,0.02,30.97,128.44,3.34,1.82,12.96,48.25,62.05,0.0,1.0,3.0,0,2,1
2004-03-09,13.0,32.92,87.52,1008.08,0.88,271.92,0.0,0.0,0.02,177.64,133.71,3.34,1.63,18.97,48.25,61.51,0.0,1.0,3.0,0,2,1
2004-03-09,14.0,36.14,77.54,1008.44,0.46,249.21,0.02,0.0,0.02,358.25,134.72,3.34,0.46,19.01,48.25,63.66,0.0,1.0,3.0,0,2,1
2004-03-09,15.0,38.53,67.35,1008.8,0.7,212.66,0.06,0.0,0.02,503.07,133.31,3.34,0.0,21.59,48.25,60.13,0.0,1.0,3.0,0,2,1
2004-03-09,16.0,39.7,62.65,1009.17,1.1,195.86,0.08,0.0,0.02,505.35,132.96,3.34,0.0,21.23,48.25,60.13,0.0,1.0,3.0,0,2,1
2004-03-09,17.0,40.3,61.87,1009.58,1.36,179.38,0.11,0.0,0.02,501.97,137.15,3.34,0.0,22.53,48.25,63.02,0.0,1.0,3.0,0,2,1
2004-03-09,18.0,40.39,63.1,1009.83,1.69,163.48,0.12,0.0,0.01,425.78,135.66,3.42,0.0,26.98,37.53,62.79,0.0,1.0,3.0,0,2,0
2004-03-09,19.0,40.26,65.65,1010.08,2.1,152.9,0.13,0.0,0.01,383.13,117.69,3.34,0.0,36.72,26.8,36.02,0.0,1.0,3.0,0,2,0
2004-03-09,20.0,39.69,69.83,1010.53,2.41,146.95,0.16,0.0,0.01,287.67,118.69,3.34,0.0,40.28,26.8,33.45,0.0,1.0,3.0,0,2,0
2004-03-09,21.0,38.77,75.42,1011.05,2.55,139.82,0.18,0.0,0.01,184.39,110.15,3.34,0.0,47.82,16.08,28.09,0.0,1.0,3.0,0,2,0
2004-03-09,22.0,37.42,83.79,1011.74,2.55,129.92,0.15,0.0,0.01,80.12,112.79,3.34,0.0,51.75,16.08,26.8,0.0,1.0,3.0,0,2,0
2004-03-09,23.0,35.04,91.53,1012.53,2.55,120.72,0.12,0.0,0.01,11.15,41.62,0.0,0.0,0.0,5.36,21.44,0.0,1.0,3.0,0,2,0
2004-03-09,24.0,34.25,93.37,1013.33,2.92,116.09,0.09,0.0,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,3.0,0,2,0
2004-03-10,1.0,34.23,93.53,1014.06,3.14,115.36,0.06,0.0,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,2.0,3.0,0,2,0
2004-03-10,2.0,33.98,93.28,1014.71,3.18,116.41,0.06,0.01,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,2.0,3.0,0,2,0
2004-03-10,3.0,34.09,92.28,1015.21,3.26,117.36,0.09,0.02,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,2.0,3.0,0,2,0
2004-03-10,4.0,33.98,91.85,1015.48,3.18,116.57,0.1,0.02,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,2.0,3.0,0,2,0
2004-03-10,5.0,33.57,92.49,1015.69,2.96,111.21,0.1,0.03,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,2.0,3.0,0,2,0
2004-03-10,6.0,33.42,92.31,1016.03,3.0,108.95,0.09,0.03,0.01,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,2.0,3.0,0,2,0
2004-03-10,7.0,33.28,92.45,1016.18,2.95,101.91,0.04,0.03,0.01,0.0,149.44,3.34,12.64,101.72,5.36,21.44,0.0,2.0,3.0,0,2,0
2004-03-10,8.0,32.68,93.4,1016.11,3.02,86.63,0.01,0.02,0.01,0.0,120.71,3.34,0.0,68.59,16.08,32.68,0.0,2.0,3.0,0,2,1
2004-03-10,9.0,32.05,94.01,1016.13,3.41,73.25,0.0,0.01,0.01,0.0,161.65,3.34,0.0,39.65,48.25,70.4,0.0,2.0,3.0,0,2,1
2004-03-10,10.0,31.75,94.34,1016.68,3.73,65.98,0.0,0.0,0.01,0.0,146.71,3.34,0.03,33.04,48.25,62.05,0.0,2.0,3.0,0,2,1
2004-03-10,11.0,31.42,94.81,1017.64,3.89,63.28,0.0,0.0,0.01,0.0,137.15,3.34,0.17,25.25,48.25,60.13,0.0,2.0,3.0,0,2,1
2004-03-10,12.0,31.96,93.52,1018.48,4.26,58.68,0.0,0.0,0.01,27.21,132.08,3.34,0.49,17.94,48.25,62.05,0.0,2.0,3.0,0,2,1
2004-03-10,13.0,34.07,90.12,1019.07,4.77,57.25,0.0,0.0,0.01,135.96,134.07,3.35,1.07,19.89,48.25,61.51,0.0,2.0,3.0,0,2,1
2004-03-10,14.0,35.94,83.59,1019.45,5.32,60.69,0.0,0.0,0.01,286.4,130.25,3.36,2.38,12.59,48.25,63.66,0.0,2.0,3.0,0,2,1
2004-03-10,15.0,37.62,75.25,1019.47,5.89,60.18,0.0,0.0,0.01,452.15,121.82,3.36,2.99,7.09,48.25,60.13,0.0,2.0,3.0,0,2,1
2004-03-10,16.0,39.24,69.35,1019.22,6.17,58.16,0.0,0.0,0.01,590.15,121.02,3.34,2.51,6.79,48.25,60.13,0.0,2.0,3.0,0,2,1
2004-03-10,17.0,40.28,66.9,1018.62,6.34,54.09,0.0,0.0,0.01,578.02,126.71,3.37,2.79,9.28,48.25,63.02,0.0,2.0,3.0,0,2,1
2004-03-10,18.0,40.95,66.06,1017.26,6.67,46.53,0.0,0.0,0.01,537.82,125.78,3.44,2.89,16.65,37.53,62.79,0.0,2.0,3.0,0,2,0
2004-03-10,19.0,41.22,66.38,1015.98,6.89,44.39,0.0,0.0,0.01,450.15,111.02,3.34,0.95,29.1,26.8,36.02,0.0,2.0,3.0,0,2,0
2004-03-10,20.0,41.0,68.05,1015.47,6.6,44.23,0.0,0.0,0.01,306.34,113.17,3.34,0.08,34.68,26.8,33.45,0.0,2.0,3.0,0,2,0
2004-03-10,21.0,40.21,72.24,1015.14,5.95,39.81,0.0,0.0,0.01,163.91,106.29,3.34,0.0,43.97,16.08,28.09,0.0,2.0,3.0,0,2,0
