index,Date,Value (kWh),Hour,Working_Hour,Day,Month,Year,Season,Weekend,Holiday,Covid,Vacation,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
13829,2017-12-29,0.27,6.0,0,4.0,12.0,2017.0,1,0,0.0,0,0,41.81,85.55,1025.52,3.13,48.14,0.01,0.0,0.0,0.0
13830,2017-12-29,0.23,7.0,0,4.0,12.0,2017.0,1,0,0.0,0,0,41.45,85.31,1025.39,3.32,46.45,0.02,0.0,0.0,0.0
13831,2017-12-29,0.28,8.0,1,4.0,12.0,2017.0,1,0,0.0,0,0,41.11,84.46,1025.32,3.47,46.21,0.02,0.0,0.0,0.0
13832,2017-12-29,0.55,9.0,1,4.0,12.0,2017.0,1,0,0.0,0,0,40.8,82.96,1025.33,3.53,47.54,0.02,0.0,0.0,0.0
13833,2017-12-29,0.86,10.0,1,4.0,12.0,2017.0,1,0,0.0,0,0,40.68,81.45,1025.22,3.43,47.14,0.02,0.0,0.0,0.0
13834,2017-12-29,1.07,11.0,1,4.0,12.0,2017.0,1,0,0.0,0,0,40.73,80.34,1025.07,3.27,44.69,0.02,0.0,0.0,0.0
13835,2017-12-29,0.52,12.0,1,4.0,12.0,2017.0,1,0,0.0,0,0,40.77,79.89,1025.13,3.18,45.16,0.01,0.0,0.0,0.0
13836,2017-12-29,0.32,13.0,1,4.0,12.0,2017.0,1,0,0.0,0,0,40.77,79.72,1025.44,3.19,49.08,0.01,0.0,0.0,0.0
13837,2017-12-29,0.2,14.0,1,4.0,12.0,2017.0,1,0,0.0,0,0,40.95,79.1,1025.63,3.28,53.36,0.0,0.0,0.0,13.38
13838,2017-12-29,0.31,15.0,1,4.0,12.0,2017.0,1,0,0.0,0,0,42.57,72.33,1025.64,3.64,60.63,0.0,0.0,0.0,110.21
13839,2017-12-29,0.29,16.0,1,4.0,12.0,2017.0,1,0,0.0,0,0,45.28,63.66,1025.54,3.63,73.71,0.0,0.0,0.0,267.15
13840,2017-12-29,0.46,17.0,1,4.0,12.0,2017.0,1,0,0.0,0,0,48.45,58.7,1025.13,3.45,86.78,0.0,0.0,0.0,444.82
13841,2017-12-29,0.52,18.0,0,4.0,12.0,2017.0,1,0,0.0,0,0,51.67,56.01,1024.07,3.16,96.74,0.0,0.0,0.0,560.12
13842,2017-12-29,0.62,19.0,0,4.0,12.0,2017.0,1,0,0.0,0,0,54.05,56.03,1022.66,2.58,102.99,0.0,0.0,0.0,578.04
13843,2017-12-29,0.54,20.0,0,4.0,12.0,2017.0,1,0,0.0,0,0,55.51,57.1,1021.4,2.07,109.95,0.0,0.0,0.0,505.48
13844,2017-12-29,0.78,21.0,0,4.0,12.0,2017.0,1,0,0.0,0,0,56.03,59.04,1020.59,1.74,114.06,0.0,0.0,0.0,385.33
13845,2017-12-29,0.35,22.0,0,4.0,12.0,2017.0,1,0,0.0,0,0,55.78,61.73,1020.27,1.68,112.91,0.0,0.0,0.0,254.78
13846,2017-12-29,0.61,23.0,0,4.0,12.0,2017.0,1,0,0.0,0,0,54.34,68.81,1020.09,1.74,111.25,0.0,0.0,0.0,115.74
13847,2017-12-29,0.52,24.0,0,4.0,12.0,2017.0,1,0,0.0,0,0,49.66,84.98,1019.98,1.93,115.6,0.0,0.0,0.0,7.84
13848,2017-12-30,0.51,1.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,47.5,89.02,1020.05,2.34,118.45,0.0,0.0,0.0,0.0
13849,2017-12-30,0.45,2.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,46.67,91.64,1020.17,2.51,121.39,0.0,0.0,0.0,0.0
13850,2017-12-30,0.33,3.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,46.06,95.44,1020.11,2.55,121.94,0.0,0.0,0.0,0.0
13851,2017-12-30,0.38,4.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,45.66,99.83,1019.82,2.56,123.27,0.0,0.0,0.0,0.0
13852,2017-12-30,0.33,5.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,45.66,103.71,1019.36,2.59,127.3,0.0,0.0,0.0,0.0
13853,2017-12-30,0.27,6.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,45.88,106.74,1018.96,2.47,125.77,0.01,0.0,0.0,0.0
13854,2017-12-30,0.47,7.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,46.72,106.97,1018.69,2.26,120.93,0.02,0.0,0.0,0.0
13855,2017-12-30,0.21,8.0,1,5.0,12.0,2017.0,1,1,0.0,0,0,47.66,106.94,1018.46,2.14,119.09,0.05,0.0,0.0,0.0
13856,2017-12-30,0.4,9.0,1,5.0,12.0,2017.0,1,1,0.0,0,0,48.42,107.52,1018.13,2.08,119.72,0.07,0.0,0.0,0.0
13857,2017-12-30,0.24,10.0,1,5.0,12.0,2017.0,1,1,0.0,0,0,49.06,108.43,1017.61,2.12,128.75,0.09,0.0,0.0,0.0
13858,2017-12-30,0.69,11.0,1,5.0,12.0,2017.0,1,1,0.0,0,0,50.02,107.98,1017.1,2.07,138.44,0.14,0.0,0.0,0.0
13859,2017-12-30,0.72,12.0,1,5.0,12.0,2017.0,1,1,0.0,0,0,51.03,106.58,1017.09,1.7,144.85,0.18,0.0,0.0,0.0
13860,2017-12-30,0.53,13.0,1,5.0,12.0,2017.0,1,1,0.0,0,0,51.93,104.53,1017.47,1.02,147.07,0.21,0.0,0.0,0.0
13861,2017-12-30,0.45,14.0,1,5.0,12.0,2017.0,1,1,0.0,0,0,52.99,100.46,1017.82,0.39,141.57,0.19,0.0,0.0,17.06
13862,2017-12-30,0.26,15.0,1,5.0,12.0,2017.0,1,1,0.0,0,0,55.96,93.79,1018.03,0.34,359.83,0.14,0.0,0.0,116.32
13863,2017-12-30,0.29,16.0,1,5.0,12.0,2017.0,1,1,0.0,0,0,59.27,88.99,1018.18,0.48,344.1,0.12,0.0,0.0,262.82
13864,2017-12-30,0.22,17.0,1,5.0,12.0,2017.0,1,1,0.0,0,0,62.94,82.54,1018.08,0.62,316.64,0.09,0.0,0.0,408.09
13865,2017-12-30,0.4,18.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,65.37,78.72,1017.32,0.79,320.66,0.1,0.0,0.0,463.46
13866,2017-12-30,0.42,19.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,67.15,76.27,1016.12,0.93,320.8,0.11,0.0,0.0,490.8
13867,2017-12-30,0.82,20.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,67.93,75.43,1015.07,1.09,320.23,0.13,0.0,0.0,410.9
13868,2017-12-30,0.52,21.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,67.8,76.12,1014.59,1.29,329.0,0.12,0.0,0.0,325.68
13869,2017-12-30,0.63,22.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,66.51,79.03,1014.63,1.71,340.76,0.13,0.0,0.0,210.5
13870,2017-12-30,0.94,23.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,63.72,86.04,1014.94,2.07,352.32,0.16,0.0,0.0,86.03
13871,2017-12-30,0.55,24.0,0,5.0,12.0,2017.0,1,1,0.0,0,0,59.56,94.86,1015.48,2.21,0.1,0.2,0.0,0.0,5.13
13872,2017-12-31,0.42,1.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,57.61,96.51,1016.16,2.86,3.57,0.23,0.0,0.0,0.0
13873,2017-12-31,0.29,2.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,56.16,95.94,1016.68,3.22,5.77,0.21,0.0,0.0,0.0
13874,2017-12-31,0.44,3.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,54.61,95.48,1016.91,3.4,5.99,0.18,0.0,0.0,0.0
13875,2017-12-31,0.4,4.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,53.15,95.1,1016.89,3.16,4.46,0.14,0.0,0.0,0.0
13876,2017-12-31,0.33,5.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,51.94,94.73,1016.84,3.1,2.04,0.13,0.0,0.0,0.0
13877,2017-12-31,0.24,6.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,50.77,94.57,1016.69,3.18,359.7,0.13,0.0,0.0,0.0
13878,2017-12-31,0.34,7.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,49.68,94.39,1016.56,3.29,359.34,0.11,0.0,0.0,0.0
13879,2017-12-31,0.21,8.0,1,6.0,12.0,2017.0,1,1,1.0,0,0,48.67,94.36,1016.58,3.31,358.37,0.1,0.0,0.0,0.0
13880,2017-12-31,0.31,9.0,1,6.0,12.0,2017.0,1,1,1.0,0,0,47.79,94.35,1016.68,3.43,357.28,0.09,0.0,0.0,0.0
13881,2017-12-31,0.22,10.0,1,6.0,12.0,2017.0,1,1,1.0,0,0,47.23,93.75,1016.75,3.84,359.89,0.07,0.0,0.0,0.0
13882,2017-12-31,0.36,11.0,1,6.0,12.0,2017.0,1,1,1.0,0,0,46.85,93.25,1017.11,4.17,359.73,0.06,0.0,0.0,0.0
13883,2017-12-31,0.52,12.0,1,6.0,12.0,2017.0,1,1,1.0,0,0,46.6,92.61,1018.08,4.26,358.46,0.06,0.0,0.0,0.0
13884,2017-12-31,0.6,13.0,1,6.0,12.0,2017.0,1,1,1.0,0,0,46.31,92.15,1019.17,4.32,1.65,0.04,0.0,0.0,0.0
13885,2017-12-31,0.27,14.0,1,6.0,12.0,2017.0,1,1,1.0,0,0,46.0,91.48,1020.32,4.54,6.62,0.02,0.0,0.0,13.77
13886,2017-12-31,0.18,15.0,1,6.0,12.0,2017.0,1,1,1.0,0,0,46.74,87.58,1021.34,5.3,14.74,0.01,0.0,0.0,106.05
13887,2017-12-31,0.18,16.0,1,6.0,12.0,2017.0,1,1,1.0,0,0,48.31,81.58,1022.24,5.77,19.12,0.01,0.0,0.0,251.35
13888,2017-12-31,0.33,17.0,1,6.0,12.0,2017.0,1,1,1.0,0,0,50.36,74.56,1022.74,6.01,18.05,0.0,0.0,0.0,380.43
13889,2017-12-31,0.62,18.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,52.02,68.85,1022.45,6.3,14.04,0.0,0.0,0.0,441.83
13890,2017-12-31,1.24,19.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,52.97,64.81,1021.69,6.57,11.02,0.0,0.0,0.0,478.26
13891,2017-12-31,0.79,20.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,52.77,62.94,1021.09,6.66,9.42,0.01,0.0,0.0,391.62
13892,2017-12-31,0.31,21.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,51.78,62.71,1021.2,6.57,7.04,0.01,0.0,0.0,269.92
13893,2017-12-31,0.29,22.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,50.43,63.35,1021.74,6.47,5.84,0.01,0.0,0.0,157.35
13894,2017-12-31,0.27,23.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,48.94,64.4,1022.55,6.43,6.04,0.01,0.0,0.0,78.15
13895,2017-12-31,0.28,24.0,0,6.0,12.0,2017.0,1,1,1.0,0,0,46.67,67.8,1023.72,6.1,5.88,0.0,0.0,0.0,5.88
13896,2018-01-01,0.45,1.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,44.78,70.16,1025.21,6.18,6.44,0.0,0.0,0.0,0.0
13897,2018-01-01,1.04,2.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,42.96,71.2,1026.54,6.24,9.32,0.0,0.0,0.0,0.0
13898,2018-01-01,0.64,3.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,40.95,72.74,1027.8,5.94,10.33,0.0,0.0,0.0,0.0
13899,2018-01-01,0.68,4.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,39.13,73.99,1029.03,5.72,8.75,0.0,0.0,0.0,0.0
13900,2018-01-01,0.59,5.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,37.8,74.83,1029.82,5.79,7.34,0.0,0.0,0.0,0.0
13901,2018-01-01,0.7,6.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,36.61,74.66,1030.16,6.15,7.87,0.0,0.0,0.0,0.0
13902,2018-01-01,0.57,7.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,35.62,71.99,1030.32,6.74,10.51,0.0,0.0,0.0,0.0
13903,2018-01-01,0.68,8.0,1,0.0,1.0,2018.0,1,0,0.0,0,0,34.68,69.6,1030.61,6.88,14.23,0.0,0.0,0.0,0.0
13904,2018-01-01,0.64,9.0,1,0.0,1.0,2018.0,1,0,0.0,0,0,33.75,68.38,1030.95,6.64,16.7,0.0,0.0,0.0,0.0
13905,2018-01-01,0.63,10.0,1,0.0,1.0,2018.0,1,0,0.0,0,0,32.77,67.31,1031.18,6.42,17.52,0.0,0.0,0.0,0.0
13906,2018-01-01,0.4,11.0,1,0.0,1.0,2018.0,1,0,0.0,0,0,31.96,65.7,1031.59,6.3,17.85,0.0,0.0,0.0,0.0
13907,2018-01-01,0.4,12.0,1,0.0,1.0,2018.0,1,0,0.0,0,0,31.23,63.57,1032.55,6.22,17.78,0.0,0.0,0.0,0.0
13908,2018-01-01,0.57,13.0,1,0.0,1.0,2018.0,1,0,0.0,0,0,30.45,61.73,1033.76,6.14,18.25,0.0,0.0,0.0,0.0
13909,2018-01-01,0.8,14.0,1,0.0,1.0,2018.0,1,0,0.0,0,0,29.86,60.38,1034.64,6.24,19.71,0.0,0.0,0.0,21.54
13910,2018-01-01,0.37,15.0,1,0.0,1.0,2018.0,1,0,0.0,0,0,30.54,54.77,1035.25,6.92,23.17,0.0,0.0,0.0,125.92
13911,2018-01-01,0.4,16.0,1,0.0,1.0,2018.0,1,0,0.0,0,0,32.02,48.47,1035.67,7.1,25.89,0.0,0.0,0.0,277.13
13912,2018-01-01,0.67,17.0,1,0.0,1.0,2018.0,1,0,0.0,0,0,33.82,44.24,1035.68,6.85,27.47,0.0,0.0,0.0,396.29
13913,2018-01-01,0.88,18.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,35.1,42.19,1034.99,6.33,26.39,0.0,0.0,0.0,372.88
13914,2018-01-01,1.26,19.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,36.01,41.24,1033.96,5.84,22.43,0.0,0.0,0.0,331.38
13915,2018-01-01,1.06,20.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,36.75,40.8,1033.01,5.45,18.76,0.0,0.0,0.0,297.39
13916,2018-01-01,1.18,21.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,37.35,40.73,1032.57,5.1,15.19,0.0,0.0,0.0,264.93
13917,2018-01-01,0.77,22.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,37.45,41.52,1032.45,4.78,12.28,0.0,0.0,0.0,187.31
13918,2018-01-01,0.67,23.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,36.59,44.53,1032.36,4.34,13.23,0.0,0.0,0.0,72.73
13919,2018-01-01,0.55,24.0,0,0.0,1.0,2018.0,1,0,0.0,0,0,34.92,52.82,1032.17,3.63,18.01,0.0,0.0,0.0,3.88
13920,2018-01-02,0.57,1.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,34.32,55.91,1032.25,3.92,21.53,0.0,0.0,0.0,0.0
13921,2018-01-02,0.48,2.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,33.35,59.91,1032.65,3.82,22.73,0.0,0.0,0.0,0.0
13922,2018-01-02,0.31,3.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,31.5,66.63,1032.76,3.52,25.9,0.0,0.0,0.0,0.0
13923,2018-01-02,0.5,4.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,29.82,71.34,1032.74,3.38,28.89,0.0,0.0,0.0,0.0
13924,2018-01-02,0.36,5.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,28.83,73.05,1032.9,3.52,29.83,0.0,0.0,0.0,0.0
13925,2018-01-02,0.26,6.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,28.27,72.75,1033.08,3.84,30.46,0.0,0.0,0.0,0.0
13926,2018-01-02,0.65,7.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,28.0,70.42,1033.08,4.2,34.77,0.0,0.0,0.0,0.0
13927,2018-01-02,1.0,8.0,1,1.0,1.0,2018.0,1,0,0.0,0,0,28.33,63.68,1033.11,4.62,42.36,0.0,0.0,0.0,0.0
13928,2018-01-02,0.44,9.0,1,1.0,1.0,2018.0,1,0,0.0,0,0,28.06,59.43,1033.03,4.59,47.16,0.0,0.0,0.0,0.0
13929,2018-01-02,0.26,10.0,1,1.0,1.0,2018.0,1,0,0.0,0,0,27.61,57.97,1032.74,4.44,49.1,0.0,0.0,0.0,0.0
13930,2018-01-02,0.38,11.0,1,1.0,1.0,2018.0,1,0,0.0,0,0,27.36,57.88,1032.44,4.27,48.91,0.0,0.0,0.0,0.0
13931,2018-01-02,0.6,12.0,1,1.0,1.0,2018.0,1,0,0.0,0,0,27.28,57.64,1032.33,4.24,48.21,0.0,0.0,0.0,0.0
13932,2018-01-02,0.38,13.0,1,1.0,1.0,2018.0,1,0,0.0,0,0,27.32,57.31,1032.53,4.22,47.43,0.0,0.0,0.0,0.0
13933,2018-01-02,0.35,14.0,1,1.0,1.0,2018.0,1,0,0.0,0,0,27.55,56.53,1032.63,4.1,47.25,0.0,0.0,0.0,13.91
13934,2018-01-02,0.42,15.0,1,1.0,1.0,2018.0,1,0,0.0,0,0,28.72,52.99,1032.66,4.15,47.59,0.0,0.0,0.0,84.26
13935,2018-01-02,0.31,16.0,1,1.0,1.0,2018.0,1,0,0.0,0,0,30.31,49.17,1032.63,4.09,49.18,0.0,0.0,0.0,191.88
13936,2018-01-02,0.45,17.0,1,1.0,1.0,2018.0,1,0,0.0,0,0,32.07,45.91,1032.17,3.92,53.0,0.0,0.0,0.0,303.67
13937,2018-01-02,1.34,18.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,34.03,42.71,1031.1,3.56,55.33,0.0,0.0,0.0,389.03
13938,2018-01-02,1.02,19.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,35.69,40.52,1029.95,3.06,52.73,0.0,0.0,0.0,398.27
13939,2018-01-02,1.06,20.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,36.55,40.13,1028.87,2.69,45.06,0.01,0.0,0.0,350.72
13940,2018-01-02,0.85,21.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,36.93,40.58,1027.92,2.46,38.54,0.01,0.0,0.0,291.71
13941,2018-01-02,0.64,22.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,36.84,41.42,1027.12,2.22,33.26,0.0,0.0,0.0,199.24
13942,2018-01-02,0.76,23.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,35.96,44.97,1026.91,2.18,16.42,0.01,0.0,0.0,85.86
13943,2018-01-02,0.7,24.0,0,1.0,1.0,2018.0,1,0,0.0,0,0,33.66,62.76,1027.3,2.05,357.54,0.04,0.0,0.0,5.22
13944,2018-01-03,0.63,1.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,32.7,64.64,1028.07,2.71,346.25,0.07,0.01,0.0,0.0
13945,2018-01-03,0.74,2.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,32.02,64.26,1028.95,3.52,338.38,0.06,0.07,0.0,0.0
13946,2018-01-03,0.71,3.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,31.05,67.57,1029.36,4.17,334.0,0.02,0.12,0.0,0.0
13947,2018-01-03,0.64,4.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,30.15,71.23,1029.39,4.46,334.9,0.01,0.15,0.0,0.0
13948,2018-01-03,0.66,5.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,29.41,73.21,1029.35,4.46,336.23,0.02,0.11,0.0,0.0
13949,2018-01-03,0.38,6.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,28.27,75.92,1028.95,3.88,336.35,0.01,0.04,0.0,0.0
13950,2018-01-03,1.07,7.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,26.64,79.96,1028.26,3.1,333.43,0.0,0.0,0.0,0.0
13951,2018-01-03,0.45,8.0,1,2.0,1.0,2018.0,1,0,0.0,0,0,25.12,82.89,1027.88,2.91,327.76,0.0,0.0,0.0,0.0
13952,2018-01-03,0.23,9.0,1,2.0,1.0,2018.0,1,0,0.0,0,0,24.66,81.64,1027.9,3.65,325.6,0.0,0.0,0.0,0.0
13953,2018-01-03,0.23,10.0,1,2.0,1.0,2018.0,1,0,0.0,0,0,24.12,80.47,1027.64,3.97,326.04,0.0,0.0,0.0,0.0
13954,2018-01-03,0.2,11.0,1,2.0,1.0,2018.0,1,0,0.0,0,0,23.58,79.79,1027.39,4.11,325.79,0.0,0.0,0.0,0.0
13955,2018-01-03,0.25,12.0,1,2.0,1.0,2018.0,1,0,0.0,0,0,23.34,78.73,1027.7,4.27,329.11,0.0,0.0,0.0,0.0
13956,2018-01-03,0.3,13.0,1,2.0,1.0,2018.0,1,0,0.0,0,0,23.02,78.52,1028.15,3.96,332.81,0.0,0.0,0.0,0.0
13957,2018-01-03,0.23,14.0,1,2.0,1.0,2018.0,1,0,0.0,0,0,23.45,76.39,1028.6,3.84,333.61,0.0,0.0,0.0,36.18
13958,2018-01-03,0.44,15.0,1,2.0,1.0,2018.0,1,0,0.0,0,0,27.12,59.35,1028.91,4.84,341.71,0.0,0.0,0.0,216.43
13959,2018-01-03,0.31,16.0,1,2.0,1.0,2018.0,1,0,0.0,0,0,31.01,47.3,1028.96,5.0,344.35,0.0,0.0,0.0,406.65
13960,2018-01-03,1.03,17.0,1,2.0,1.0,2018.0,1,0,0.0,0,0,34.56,42.12,1028.7,4.68,339.39,0.0,0.0,0.0,555.09
13961,2018-01-03,1.12,18.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,37.76,39.43,1027.63,4.65,335.66,0.0,0.0,0.0,644.53
13962,2018-01-03,0.54,19.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,40.59,37.92,1026.09,4.78,334.78,0.0,0.0,0.0,667.48
13963,2018-01-03,0.4,20.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,42.91,37.07,1024.63,4.88,336.6,0.0,0.0,0.0,622.35
13964,2018-01-03,0.28,21.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,44.31,37.0,1023.77,4.86,338.58,0.0,0.0,0.0,514.02
13965,2018-01-03,0.97,22.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,44.73,38.09,1023.39,4.64,338.89,0.0,0.0,0.0,351.88
13966,2018-01-03,0.93,23.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,42.76,47.93,1023.34,3.43,338.65,0.0,0.0,0.0,158.43
13967,2018-01-03,0.65,24.0,0,2.0,1.0,2018.0,1,0,0.0,0,0,36.23,65.87,1023.59,2.97,337.65,0.0,0.0,0.0,11.15
13968,2018-01-04,0.61,1.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,35.44,62.89,1023.94,2.76,334.67,0.0,0.0,0.0,0.0
13969,2018-01-04,0.64,2.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,36.14,57.87,1024.18,2.28,326.62,0.0,0.0,0.0,0.0
13970,2018-01-04,0.53,3.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,36.39,55.03,1024.39,2.07,312.58,0.0,0.0,0.0,0.0
13971,2018-01-04,0.64,4.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,35.64,55.63,1024.41,2.0,301.31,0.0,0.0,0.0,0.0
13972,2018-01-04,0.39,5.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,33.78,60.12,1024.58,2.33,293.87,0.0,0.0,0.0,0.0
13973,2018-01-04,0.32,6.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,32.05,65.05,1024.54,2.64,297.58,0.0,0.0,0.0,0.0
13974,2018-01-04,0.98,7.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,30.81,68.87,1024.37,2.87,307.27,0.0,0.0,0.0,0.0
13975,2018-01-04,0.41,8.0,1,3.0,1.0,2018.0,1,1,0.0,0,0,30.04,71.4,1024.27,2.95,318.62,0.0,0.0,0.0,0.0
13976,2018-01-04,0.2,9.0,1,3.0,1.0,2018.0,1,1,0.0,0,0,29.46,73.36,1024.13,2.89,329.3,0.0,0.0,0.0,0.0
13977,2018-01-04,0.19,10.0,1,3.0,1.0,2018.0,1,1,0.0,0,0,29.03,75.1,1023.98,2.75,341.4,0.0,0.0,0.0,0.0
13978,2018-01-04,0.25,11.0,1,3.0,1.0,2018.0,1,1,0.0,0,0,28.44,77.43,1023.83,2.73,356.24,0.0,0.0,0.0,0.0
13979,2018-01-04,0.18,12.0,1,3.0,1.0,2018.0,1,1,0.0,0,0,27.77,80.01,1024.17,2.8,6.06,0.0,0.0,0.0,0.0
13980,2018-01-04,0.2,13.0,1,3.0,1.0,2018.0,1,1,0.0,0,0,27.18,82.1,1024.99,2.83,11.34,0.0,0.0,0.0,0.0
13981,2018-01-04,0.21,14.0,1,3.0,1.0,2018.0,1,1,0.0,0,0,27.99,82.31,1025.58,2.69,18.81,0.0,0.0,0.0,37.85
13982,2018-01-04,0.33,15.0,1,3.0,1.0,2018.0,1,1,0.0,0,0,33.46,69.97,1025.9,3.02,27.31,0.0,0.0,0.0,215.13
13983,2018-01-04,0.43,16.0,1,3.0,1.0,2018.0,1,1,0.0,0,0,37.71,61.92,1026.07,2.27,33.51,0.0,0.0,0.0,335.36
13984,2018-01-04,0.5,17.0,1,3.0,1.0,2018.0,1,1,0.0,0,0,43.12,44.37,1026.02,2.36,42.85,0.0,0.0,0.0,417.63
13985,2018-01-04,0.82,18.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,46.17,38.37,1025.33,2.16,33.44,0.0,0.0,0.0,486.74
13986,2018-01-04,0.74,19.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,48.4,36.62,1024.19,2.04,23.84,0.0,0.0,0.0,547.78
13987,2018-01-04,0.65,20.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,50.09,35.8,1023.28,2.09,16.49,0.0,0.0,0.0,560.13
13988,2018-01-04,0.62,21.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,50.92,35.72,1022.99,2.17,11.22,0.0,0.0,0.0,470.19
13989,2018-01-04,0.55,22.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,50.63,37.47,1023.0,2.11,9.57,0.0,0.0,0.0,290.36
13990,2018-01-04,0.24,23.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,47.91,57.27,1023.01,1.66,15.27,0.0,0.0,0.0,104.59
13991,2018-01-04,0.3,24.0,0,3.0,1.0,2018.0,1,1,0.0,0,0,44.2,62.57,1023.14,2.03,25.85,0.0,0.0,0.0,4.43
13992,2018-01-05,0.25,1.0,0,4.0,1.0,2018.0,1,0,0.0,0,0,43.29,63.94,1023.51,2.13,35.0,0.0,0.0,0.0,0.0
13993,2018-01-05,0.3,2.0,0,4.0,1.0,2018.0,1,0,0.0,0,0,42.75,65.38,1023.85,2.15,41.18,0.0,0.0,0.0,0.0
13994,2018-01-05,0.24,3.0,0,4.0,1.0,2018.0,1,0,0.0,0,0,42.06,67.51,1023.95,2.22,51.61,0.0,0.0,0.0,0.0
13995,2018-01-05,0.22,4.0,0,4.0,1.0,2018.0,1,0,0.0,0,0,40.96,71.46,1023.83,2.38,64.02,0.0,0.0,0.0,0.0
13996,2018-01-05,0.32,5.0,0,4.0,1.0,2018.0,1,0,0.0,0,0,40.3,73.49,1024.06,2.28,70.96,0.0,0.0,0.0,0.0
13997,2018-01-05,0.4,6.0,0,4.0,1.0,2018.0,1,0,0.0,0,0,39.81,74.97,1024.38,2.14,73.61,0.0,0.0,0.0,0.0
