Date,Solar KwH,Wind KwH,Total,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Wind Velocity (10m),Atmospheric Horizontal Radiation,Atmospheric Ground Radiation,Month,Day,Hour,Season
2016-07-09 02:00:00,-1.0,1128.0,1127.0,289.7,93.82,992.68,2.36,308.14,0.01,0.0,0.0,2.66,0.0,0.0,7.0,5.0,2.0,3.0
2016-07-09 03:00:00,-1.0,946.0,945.0,289.35,94.38,992.66,2.25,313.71,0.01,0.0,0.0,2.57,0.0,0.0,7.0,5.0,3.0,3.0
2016-07-09 04:00:00,6.0,789.0,795.0,288.99,94.85,992.71,2.08,259.83,0.02,0.0,0.0,2.44,0.02,0.25,7.0,5.0,4.0,3.0
2016-07-09 05:00:00,176.0,629.0,805.0,289.37,91.98,992.86,2.01,207.54,0.01,0.0,0.0,2.38,13.96,25.26,7.0,5.0,5.0,3.0
2016-07-09 06:00:00,760.0,586.0,1346.0,290.93,84.26,993.04,2.32,199.84,0.01,0.0,0.0,2.74,100.75,68.29,7.0,5.0,6.0,3.0
2016-07-09 07:00:00,1637.0,641.0,2278.0,292.69,75.3,993.09,2.4,199.85,0.01,0.0,0.0,2.69,253.08,82.64,7.0,5.0,7.0,3.0
2016-07-09 08:00:00,2627.0,683.0,3310.0,294.5,67.81,993.0,2.57,230.71,0.0,0.0,0.0,2.84,411.52,91.15,7.0,5.0,8.0,3.0
2016-07-09 09:00:00,3505.0,704.0,4209.0,296.01,62.77,992.75,2.79,233.27,0.0,0.0,0.0,3.06,558.53,97.23,7.0,5.0,9.0,3.0
2016-07-09 10:00:00,4183.0,730.0,4913.0,297.28,59.13,992.44,2.94,237.0,0.0,0.0,0.0,3.24,682.1,100.72,7.0,5.0,10.0,3.0
2016-07-09 11:00:00,4582.0,790.0,5372.0,298.35,56.33,992.08,3.04,224.57,0.0,0.0,0.0,3.34,770.71,102.15,7.0,5.0,11.0,3.0
2016-07-09 12:00:00,4760.0,764.0,5524.0,299.22,54.19,991.6,3.11,223.92,0.0,0.0,0.0,3.37,811.68,103.2,7.0,5.0,12.0,3.0
2016-07-09 13:00:00,4621.0,741.0,5362.0,299.85,52.67,991.14,3.16,221.4,0.0,0.0,0.0,3.38,803.1,103.43,7.0,5.0,13.0,3.0
2016-07-09 14:00:00,4266.0,699.0,4965.0,300.2,51.87,990.77,3.22,220.54,0.0,0.0,0.0,3.41,744.82,103.11,7.0,5.0,14.0,3.0
2016-07-09 15:00:00,3660.0,657.0,4317.0,300.26,51.81,990.42,3.24,222.05,0.0,0.0,0.0,3.4,639.28,103.1,7.0,5.0,15.0,3.0
2016-07-09 16:00:00,2732.0,552.0,3284.0,300.09,52.33,989.93,3.17,224.96,0.0,0.0,0.0,3.3,496.36,103.1,7.0,5.0,16.0,3.0
2016-07-09 17:00:00,1587.0,448.0,2035.0,299.65,53.77,989.39,3.0,198.11,0.0,0.0,0.0,3.09,334.02,101.13,7.0,5.0,17.0,3.0
2016-07-09 18:00:00,538.0,376.0,914.0,298.88,57.54,988.97,2.65,171.22,0.0,0.0,0.0,2.69,162.77,96.34,7.0,5.0,18.0,3.0
2016-07-09 19:00:00,76.0,409.0,485.0,297.36,66.42,988.74,2.14,144.47,0.0,0.0,0.0,2.21,41.15,64.77,7.0,5.0,19.0,3.0
2016-07-09 20:00:00,-0.0,516.0,516.0,295.04,73.38,988.69,2.07,148.06,0.0,0.0,0.0,2.1,2.11,10.42,7.0,5.0,20.0,3.0
2016-07-09 21:00:00,-1.0,559.0,558.0,293.92,75.25,988.75,2.09,155.43,0.0,0.0,0.0,2.16,0.0,0.0,7.0,5.0,21.0,3.0
2016-07-09 22:00:00,-1.0,584.0,583.0,293.27,76.99,988.6,2.02,164.71,0.0,0.0,0.0,2.19,0.0,0.0,7.0,5.0,22.0,3.0
2016-07-09 23:00:00,-1.0,658.0,657.0,292.67,79.03,988.29,1.98,150.52,0.0,0.0,0.0,2.23,0.0,0.0,7.0,5.0,23.0,3.0
2016-07-10 00:00:00,-1.0,670.0,669.0,292.36,85.88,985.19,2.86,236.84,0.05,0.0,0.0,2.25,0.0,0.0,7.0,6.0,0.0,3.0
2016-07-10 01:00:00,-1.0,680.0,679.0,291.54,83.4,987.41,1.9,172.37,0.0,0.0,0.0,2.26,0.0,0.0,7.0,6.0,1.0,3.0
2016-07-10 02:00:00,-1.0,668.0,667.0,291.04,85.49,987.05,1.89,206.66,0.0,0.0,0.0,2.27,0.0,0.0,7.0,6.0,2.0,3.0
2016-07-10 03:00:00,-1.0,696.0,695.0,290.64,87.19,986.7,1.94,178.84,0.0,0.0,0.0,2.26,0.0,0.0,7.0,6.0,3.0,3.0
2016-07-10 04:00:00,5.0,720.0,725.0,290.25,89.0,986.45,2.0,181.4,0.0,0.0,0.0,2.27,0.02,0.24,7.0,6.0,4.0,3.0
2016-07-10 05:00:00,200.0,767.0,967.0,290.55,88.98,986.42,2.03,184.95,0.0,0.0,0.0,2.27,8.14,26.15,7.0,6.0,5.0,3.0
2016-07-10 06:00:00,877.0,732.0,1609.0,292.42,81.97,986.53,2.41,190.09,0.0,0.0,0.0,2.71,51.66,87.97,7.0,6.0,6.0,3.0
2016-07-10 07:00:00,1917.0,602.0,2519.0,294.07,75.06,986.64,2.42,193.75,0.0,0.0,0.0,2.72,138.48,135.83,7.0,6.0,7.0,3.0
2016-07-10 08:00:00,2902.0,786.0,3688.0,296.18,67.07,986.67,2.58,193.12,0.0,0.0,0.0,2.99,276.41,155.62,7.0,6.0,8.0,3.0
2016-07-10 09:00:00,3796.0,1146.0,4942.0,297.98,60.66,986.58,3.05,201.16,0.0,0.0,0.0,3.62,471.99,141.34,7.0,6.0,9.0,3.0
2016-07-10 10:00:00,4354.0,1640.0,5994.0,299.29,56.94,986.3,3.49,209.53,0.0,0.0,0.0,4.13,612.7,136.41,7.0,6.0,10.0,3.0
2016-07-10 11:00:00,4610.0,1996.0,6606.0,300.33,54.14,985.95,3.97,215.95,0.0,0.0,0.0,4.59,687.29,142.3,7.0,6.0,11.0,3.0
2016-07-10 12:00:00,4644.0,2282.0,6926.0,301.04,52.26,985.57,4.4,221.9,0.0,0.0,0.0,5.01,717.92,148.07,7.0,6.0,12.0,3.0
2016-07-10 13:00:00,4454.0,2540.0,6994.0,301.4,51.39,985.22,4.66,226.92,0.01,0.0,0.0,5.29,671.24,163.76,7.0,6.0,13.0,3.0
2016-07-10 14:00:00,4045.0,2822.0,6867.0,301.54,51.1,984.94,4.8,231.81,0.01,0.0,0.0,5.45,579.84,178.71,7.0,6.0,14.0,3.0
2016-07-10 15:00:00,3353.0,2973.0,6326.0,301.43,51.41,984.7,4.77,236.95,0.01,0.0,0.0,5.43,456.68,189.91,7.0,6.0,15.0,3.0
2016-07-10 16:00:00,2450.0,2921.0,5371.0,300.98,52.98,984.49,4.53,241.86,0.01,0.0,0.0,5.15,278.16,206.02,7.0,6.0,16.0,3.0
2016-07-10 17:00:00,1371.0,2642.0,4013.0,300.18,56.35,984.31,4.11,246.75,0.01,0.0,0.0,4.69,140.9,187.29,7.0,6.0,17.0,3.0
2016-07-10 18:00:00,514.0,2402.0,2916.0,299.06,61.11,984.27,3.72,250.9,0.01,0.0,0.0,4.24,63.3,135.17,7.0,6.0,18.0,3.0
2016-07-10 19:00:00,86.0,2258.0,2344.0,297.3,68.95,984.35,3.18,253.59,0.01,0.0,0.0,3.69,14.49,66.04,7.0,6.0,19.0,3.0
2016-07-10 20:00:00,-0.0,2418.0,2418.0,295.3,75.66,984.59,2.93,255.46,0.02,0.0,0.0,3.44,0.73,8.35,7.0,6.0,20.0,3.0
2016-07-10 21:00:00,-1.0,2242.0,2241.0,294.2,79.66,985.0,2.94,258.76,0.02,0.0,0.0,3.46,0.0,0.0,7.0,6.0,21.0,3.0
2016-07-10 22:00:00,-1.0,2064.0,2063.0,293.47,82.36,985.2,2.98,259.38,0.02,0.0,0.0,3.49,0.0,0.0,7.0,6.0,22.0,3.0
2016-07-10 23:00:00,-1.0,1945.0,1944.0,292.86,84.5,985.26,2.87,263.14,0.03,0.0,0.0,3.36,0.0,0.0,7.0,6.0,23.0,3.0
2016-07-11 00:00:00,-1.0,1838.0,1837.0,289.76,89.0,986.37,2.64,248.14,0.12,0.0,0.0,3.27,0.0,0.0,7.0,0.0,0.0,3.0
2016-07-11 01:00:00,-1.0,1754.0,1753.0,291.98,86.81,985.1,2.79,235.99,0.05,0.0,0.0,3.19,0.0,0.0,7.0,0.0,1.0,3.0
2016-07-11 02:00:00,-1.0,1662.0,1661.0,291.65,87.88,985.01,2.61,236.32,0.05,0.0,0.0,3.02,0.0,0.0,7.0,0.0,2.0,3.0
2016-07-11 03:00:00,-1.0,1555.0,1554.0,291.43,88.4,984.93,2.54,236.81,0.04,0.0,0.0,3.02,0.0,0.0,7.0,0.0,3.0,3.0
2016-07-11 04:00:00,5.0,1706.0,1711.0,291.14,89.08,984.96,2.47,260.5,0.04,0.0,0.0,3.02,0.0,0.15,7.0,0.0,4.0,3.0
2016-07-11 05:00:00,155.0,1840.0,1995.0,291.12,89.09,985.1,2.51,259.75,0.08,0.0,0.0,3.13,1.68,20.05,7.0,0.0,5.0,3.0
2016-07-11 06:00:00,564.0,1756.0,2320.0,291.88,85.26,985.33,2.93,266.06,0.15,0.0,0.0,3.54,15.55,87.68,7.0,0.0,6.0,3.0
2016-07-11 07:00:00,1100.0,2096.0,3196.0,292.87,78.78,985.57,3.47,265.16,0.16,0.0,0.0,4.18,67.3,164.25,7.0,0.0,7.0,3.0
2016-07-11 08:00:00,1706.0,2270.0,3976.0,293.93,72.22,985.76,3.84,270.67,0.12,0.0,0.0,4.61,149.99,219.76,7.0,0.0,8.0,3.0
2016-07-11 09:00:00,2214.0,2726.0,4940.0,294.99,66.84,985.84,4.04,264.52,0.17,0.0,0.0,4.87,202.19,269.63,7.0,0.0,9.0,3.0
2016-07-11 10:00:00,2532.0,2995.0,5527.0,295.86,63.22,985.8,4.3,231.22,0.22,0.0,0.0,5.11,238.07,312.83,7.0,0.0,10.0,3.0
2016-07-11 11:00:00,2728.0,3224.0,5952.0,296.52,60.86,985.68,4.44,232.05,0.24,0.0,0.0,5.3,256.91,344.49,7.0,0.0,11.0,3.0
2016-07-11 12:00:00,2874.0,3254.0,6128.0,296.93,59.74,985.44,4.67,249.84,0.43,0.0,0.0,5.43,258.37,363.5,7.0,0.0,12.0,3.0
2016-07-11 13:00:00,2693.0,3050.0,5743.0,297.07,59.45,985.28,5.04,254.71,0.67,0.0,0.0,5.57,209.81,372.25,7.0,0.0,13.0,3.0
2016-07-11 14:00:00,2299.0,2904.0,5203.0,296.96,59.71,985.23,5.28,260.1,1.03,0.0,0.0,5.64,173.82,358.38,7.0,0.0,14.0,3.0
2016-07-11 15:00:00,1902.0,2728.0,4630.0,296.54,60.72,985.32,5.32,264.77,0.9,0.0,0.0,5.56,129.95,325.09,7.0,0.0,15.0,3.0
2016-07-11 16:00:00,1366.0,2467.0,3833.0,295.92,62.44,985.34,4.94,268.97,0.38,0.0,0.0,5.18,80.37,270.56,7.0,0.0,16.0,3.0
2016-07-11 17:00:00,800.0,2372.0,3172.0,295.33,64.5,985.33,4.49,272.61,0.17,0.0,0.0,4.73,55.46,208.53,7.0,0.0,17.0,3.0
2016-07-11 18:00:00,343.0,2187.0,2530.0,294.57,67.81,985.33,4.02,274.53,0.35,0.0,0.0,4.19,31.31,138.51,7.0,0.0,18.0,3.0
2016-07-11 19:00:00,64.0,1746.0,1810.0,293.45,73.89,985.46,3.32,275.27,0.57,0.0,0.0,3.43,10.94,66.71,7.0,0.0,19.0,3.0
2016-07-11 20:00:00,0.0,1664.0,1664.0,291.89,81.53,985.79,2.71,246.51,0.6,0.0,0.0,2.91,0.8,9.07,7.0,0.0,20.0,3.0
2016-07-11 21:00:00,-1.0,1702.0,1701.0,291.06,84.44,986.31,2.66,277.35,0.67,0.0,0.0,2.89,0.0,0.0,7.0,0.0,21.0,3.0
2016-07-11 22:00:00,-1.0,1631.0,1630.0,290.59,85.99,986.52,2.68,279.35,0.31,0.0,0.0,2.94,0.0,0.0,7.0,0.0,22.0,3.0
2016-07-11 23:00:00,-1.0,1695.0,1694.0,290.16,87.69,986.55,2.67,278.94,0.19,0.0,0.0,2.9,0.0,0.0,7.0,0.0,23.0,3.0
2016-07-12 00:00:00,-1.0,1762.0,1761.0,287.18,88.84,987.36,3.57,278.21,0.12,0.0,0.0,2.83,0.0,0.0,7.0,1.0,0.0,3.0
2016-07-12 01:00:00,-1.0,1569.0,1568.0,289.35,90.28,986.03,2.67,248.94,0.22,0.0,0.0,2.82,0.0,0.0,7.0,1.0,1.0,3.0
2016-07-12 02:00:00,-1.0,1424.0,1423.0,289.02,91.19,985.7,2.72,277.4,0.65,0.0,0.0,2.82,0.0,0.0,7.0,1.0,2.0,3.0
2016-07-12 03:00:00,-1.0,1336.0,1335.0,288.68,92.24,985.52,2.65,274.91,0.8,0.0,0.0,2.79,0.0,0.0,7.0,1.0,3.0,3.0
2016-07-12 04:00:00,2.0,1224.0,1226.0,288.36,93.32,985.51,2.52,275.23,0.45,0.0,0.0,2.71,0.01,0.15,7.0,1.0,4.0,3.0
2016-07-12 05:00:00,122.0,1072.0,1194.0,288.52,92.54,985.71,2.51,277.57,0.25,0.0,0.0,2.79,3.24,22.69,7.0,1.0,5.0,3.0
2016-07-12 06:00:00,454.0,887.0,1341.0,289.53,87.97,985.96,2.85,279.33,0.18,0.0,0.0,3.23,27.84,91.45,7.0,1.0,6.0,3.0
2016-07-12 07:00:00,971.0,980.0,1951.0,290.8,80.94,986.16,3.03,282.17,0.18,0.0,0.0,3.36,94.48,155.13,7.0,1.0,7.0,3.0
2016-07-12 08:00:00,1448.0,1110.0,2558.0,292.04,73.72,986.23,3.31,280.93,0.2,0.0,0.0,3.56,204.58,194.13,7.0,1.0,8.0,3.0
2016-07-12 09:00:00,1990.0,1344.0,3334.0,293.02,68.18,986.2,3.59,276.27,0.22,0.0,0.0,3.81,313.34,221.35,7.0,1.0,9.0,3.0
2016-07-12 10:00:00,2396.0,1652.0,4048.0,293.72,64.59,986.13,3.89,271.1,0.28,0.0,0.0,4.06,320.53,274.2,7.0,1.0,10.0,3.0
2016-07-12 11:00:00,2524.0,2018.0,4542.0,294.24,62.03,986.05,4.24,267.6,0.28,0.0,0.0,4.35,293.25,323.21,7.0,1.0,11.0,3.0
2016-07-12 12:00:00,2716.0,2344.0,5060.0,294.64,60.1,985.95,4.59,267.27,0.22,0.0,0.0,4.68,277.52,346.31,7.0,1.0,12.0,3.0
2016-07-12 13:00:00,2791.0,2582.0,5373.0,294.87,58.91,985.97,4.93,268.16,0.21,0.0,0.0,4.99,297.14,339.59,7.0,1.0,13.0,3.0
2016-07-12 14:00:00,2610.0,2644.0,5254.0,294.79,58.75,986.02,5.23,269.62,0.23,0.0,0.0,5.22,254.1,329.1,7.0,1.0,14.0,3.0
2016-07-12 15:00:00,2195.0,2952.0,5147.0,294.46,59.51,986.08,5.37,272.04,0.23,0.0,0.0,5.35,207.81,300.96,7.0,1.0,15.0,3.0
2016-07-12 16:00:00,1586.0,3222.0,4808.0,293.99,60.82,986.05,5.38,274.11,0.24,0.0,0.0,5.37,174.34,255.54,7.0,1.0,16.0,3.0
2016-07-12 17:00:00,963.0,2857.0,3820.0,293.36,62.9,986.04,5.17,275.46,0.19,0.0,0.0,5.2,100.32,204.44,7.0,1.0,17.0,3.0
2016-07-12 18:00:00,434.0,2534.0,2968.0,292.54,66.8,986.16,4.61,277.57,0.11,0.0,0.0,4.73,44.8,138.95,7.0,1.0,18.0,3.0
2016-07-12 19:00:00,76.0,2182.0,2258.0,291.4,73.66,986.4,3.73,277.0,0.09,0.0,0.0,3.92,11.66,65.2,7.0,1.0,19.0,3.0
2016-07-12 20:00:00,-0.0,1912.0,1912.0,289.79,81.02,986.82,3.2,274.13,0.09,0.0,0.0,3.36,0.76,8.49,7.0,1.0,20.0,3.0
2016-07-12 21:00:00,-1.0,1750.0,1749.0,288.81,84.67,987.29,3.33,274.86,0.11,0.0,0.0,3.4,0.0,0.0,7.0,1.0,21.0,3.0
2016-07-12 22:00:00,-1.0,1738.0,1737.0,288.22,86.39,987.47,3.46,276.86,0.12,0.0,0.0,3.45,0.0,0.0,7.0,1.0,22.0,3.0
2016-07-12 23:00:00,-1.0,1908.0,1907.0,287.68,87.6,987.47,3.53,278.18,0.14,0.0,0.0,3.45,0.0,0.0,7.0,1.0,23.0,3.0
2016-07-13 00:00:00,-1.0,2052.0,2051.0,284.93,84.54,991.53,3.74,306.41,0.07,0.0,0.0,3.46,0.0,0.0,7.0,2.0,0.0,3.0
2016-07-13 01:00:00,-1.0,1982.0,1981.0,286.72,89.73,987.17,3.59,277.97,0.11,0.0,0.0,3.5,0.0,0.0,7.0,2.0,1.0,3.0
2016-07-13 02:00:00,-1.0,1871.0,1870.0,286.3,90.3,987.06,3.62,277.45,0.08,0.0,0.0,3.57,0.0,0.0,7.0,2.0,2.0,3.0
2016-07-13 03:00:00,-1.0,1726.0,1725.0,285.9,90.67,987.06,3.64,277.2,0.06,0.0,0.0,3.64,0.0,0.0,7.0,2.0,3.0,3.0
2016-07-13 04:00:00,2.0,1745.0,1747.0,285.53,91.01,987.18,3.64,278.43,0.04,0.0,0.0,3.66,0.0,0.12,7.0,2.0,4.0,3.0
2016-07-13 05:00:00,167.0,1716.0,1883.0,285.58,90.13,987.43,3.81,280.52,0.04,0.0,0.0,3.91,4.39,22.84,7.0,2.0,5.0,3.0
2016-07-13 06:00:00,752.0,1619.0,2371.0,286.57,86.36,987.71,4.33,283.42,0.06,0.0,0.0,4.53,43.13,89.05,7.0,2.0,6.0,3.0
2016-07-13 07:00:00,1660.0,1764.0,3424.0,287.92,79.71,987.98,4.84,290.61,0.12,0.0,0.0,5.08,137.12,137.22,7.0,2.0,7.0,3.0
2016-07-13 08:00:00,2582.0,1912.0,4494.0,289.33,70.62,988.22,5.47,293.87,0.14,0.0,0.0,5.65,260.75,165.1,7.0,2.0,8.0,3.0
2016-07-13 09:00:00,3167.0,2231.0,5398.0,290.39,62.76,988.42,5.87,295.08,0.14,0.0,0.0,5.97,359.91,192.53,7.0,2.0,9.0,3.0
2016-07-13 10:00:00,3439.0,2499.0,5938.0,291.18,57.89,988.63,6.07,296.16,0.16,0.0,0.0,6.15,423.55,222.12,7.0,2.0,10.0,3.0
2016-07-13 11:00:00,3646.0,2828.0,6474.0,291.78,55.29,988.76,6.27,297.33,0.16,0.0,0.0,6.34,440.8,254.32,7.0,2.0,11.0,3.0
2016-07-13 12:00:00,3804.0,3159.0,6963.0,292.19,53.76,988.81,6.48,298.63,0.16,0.0,0.0,6.51,416.4,282.84,7.0,2.0,12.0,3.0
2016-07-13 13:00:00,3698.0,3318.0,7016.0,292.46,52.75,988.86,6.66,300.17,0.14,0.0,0.0,6.65,404.4,285.96,7.0,2.0,13.0,3.0
2016-07-13 14:00:00,3347.0,3434.0,6781.0,292.59,52.09,988.89,6.8,301.93,0.11,0.0,0.0,6.74,370.76,274.98,7.0,2.0,14.0,3.0
2016-07-13 15:00:00,2947.0,3259.0,6206.0,292.51,51.97,988.97,6.9,304.08,0.07,0.0,0.0,6.78,332.36,247.77,7.0,2.0,15.0,3.0
2016-07-13 16:00:00,2258.0,3108.0,5366.0,292.15,52.52,989.1,6.89,306.27,0.04,0.0,0.0,6.68,247.77,221.22,7.0,2.0,16.0,3.0
2016-07-13 17:00:00,1330.0,3109.0,4439.0,291.51,54.05,989.38,6.74,308.13,0.03,0.0,0.0,6.41,153.7,184.63,7.0,2.0,17.0,3.0
2016-07-13 18:00:00,495.0,2886.0,3381.0,290.6,57.55,989.74,6.13,309.04,0.03,0.0,0.0,5.8,76.89,132.04,7.0,2.0,18.0,3.0
2016-07-13 19:00:00,75.0,2375.0,2450.0,289.37,64.5,990.07,5.02,309.18,0.02,0.0,0.0,4.73,24.52,67.76,7.0,2.0,19.0,3.0
2016-07-13 20:00:00,-0.0,2056.0,2056.0,287.51,73.13,990.53,4.24,307.66,0.02,0.0,0.0,3.98,1.68,9.57,7.0,2.0,20.0,3.0
2016-07-13 21:00:00,-1.0,1930.0,1929.0,286.42,77.52,991.14,4.08,306.03,0.02,0.0,0.0,3.9,0.0,0.0,7.0,2.0,21.0,3.0
2016-07-13 22:00:00,-1.0,1822.0,1821.0,285.8,80.16,991.46,3.92,305.39,0.02,0.0,0.0,3.82,0.0,0.0,7.0,2.0,22.0,3.0
2016-07-13 23:00:00,-1.0,1642.0,1641.0,285.29,82.62,991.58,3.8,305.22,0.04,0.0,0.0,3.76,0.0,0.0,7.0,2.0,23.0,3.0
2016-07-14 00:00:00,-1.0,1598.0,1597.0,284.49,86.15,995.39,3.96,219.54,0.01,0.0,0.0,3.69,0.0,0.0,7.0,3.0,0.0,3.0
2016-07-14 01:00:00,-1.0,1660.0,1659.0,284.6,86.34,991.43,3.65,308.2,0.08,0.0,0.0,3.6,0.0,0.0,7.0,3.0,1.0,3.0
2016-07-14 02:00:00,-1.0,1662.0,1661.0,284.31,88.0,991.43,3.56,310.6,0.07,0.0,0.0,3.5,0.0,0.0,7.0,3.0,2.0,3.0
2016-07-14 03:00:00,-1.0,1544.0,1543.0,284.0,89.57,991.49,3.42,312.59,0.05,0.0,0.0,3.35,0.0,0.0,7.0,3.0,3.0,3.0
2016-07-14 04:00:00,2.0,1346.0,1348.0,283.61,91.19,991.47,3.34,313.31,0.04,0.0,0.0,3.27,0.0,0.1,7.0,3.0,4.0,3.0
2016-07-14 05:00:00,200.0,1242.0,1442.0,283.87,89.99,991.55,3.52,314.13,0.04,0.0,0.0,3.39,5.22,22.99,7.0,3.0,5.0,3.0
2016-07-14 06:00:00,754.0,1070.0,1824.0,285.3,84.07,991.75,4.13,316.89,0.06,0.0,0.0,4.02,39.33,87.97,7.0,3.0,6.0,3.0
2016-07-14 07:00:00,1581.0,1001.0,2582.0,286.88,76.54,992.06,4.43,263.79,0.1,0.0,0.0,4.32,104.9,146.46,7.0,3.0,7.0,3.0
2016-07-14 08:00:00,2310.0,1153.0,3463.0,288.3,68.35,992.34,4.71,299.34,0.12,0.0,0.0,4.72,178.21,195.82,7.0,3.0,8.0,3.0
2016-07-14 09:00:00,2938.0,1452.0,4390.0,289.38,61.77,992.53,5.03,308.47,0.12,0.0,0.0,5.06,259.6,232.78,7.0,3.0,9.0,3.0
2016-07-14 10:00:00,3364.0,1750.0,5114.0,290.18,57.33,992.71,5.31,310.45,0.11,0.0,0.0,5.26,344.84,253.12,7.0,3.0,10.0,3.0
2016-07-14 11:00:00,3568.0,2289.0,5857.0,290.88,54.46,992.82,5.54,312.0,0.12,0.0,0.0,5.4,441.02,252.15,7.0,3.0,11.0,3.0
2016-07-14 12:00:00,3764.0,2515.0,6279.0,291.43,52.62,992.76,5.81,313.39,0.12,0.0,0.0,5.57,465.75,258.46,7.0,3.0,12.0,3.0
2016-07-14 13:00:00,3736.0,2580.0,6316.0,291.75,51.7,992.71,6.01,314.99,0.1,0.0,0.0,5.7,469.38,253.16,7.0,3.0,13.0,3.0
2016-07-14 14:00:00,3499.0,2866.0,6365.0,291.91,51.37,992.7,6.06,316.76,0.08,0.0,0.0,5.77,467.55,229.27,7.0,3.0,14.0,3.0
2016-07-14 15:00:00,3073.0,2802.0,5875.0,291.89,51.44,992.71,6.04,318.43,0.05,0.0,0.0,5.81,430.65,200.23,7.0,3.0,15.0,3.0
2016-07-14 16:00:00,2375.0,2724.0,5099.0,291.69,51.85,992.77,5.99,319.85,0.04,0.0,0.0,5.86,355.05,171.23,7.0,3.0,16.0,3.0
2016-07-14 17:00:00,1462.0,2585.0,4047.0,291.25,53.12,992.9,5.82,320.66,0.07,0.0,0.0,5.81,250.86,142.56,7.0,3.0,17.0,3.0
2016-07-14 18:00:00,548.0,2282.0,2830.0,290.5,56.5,993.15,5.39,317.83,0.14,0.0,0.0,5.43,126.79,113.43,7.0,3.0,18.0,3.0
2016-07-14 19:00:00,80.0,1972.0,2052.0,289.15,65.69,993.46,4.5,312.74,0.25,0.0,0.0,4.36,34.96,65.14,7.0,3.0,19.0,3.0
2016-07-14 20:00:00,-0.0,1886.0,1886.0,286.99,75.76,993.97,4.13,280.17,0.22,0.0,0.0,3.83,2.23,9.51,7.0,3.0,20.0,3.0
2016-07-14 21:00:00,-0.0,1936.0,1936.0,285.91,79.55,994.57,4.14,309.06,0.07,0.0,0.0,3.83,0.0,0.0,7.0,3.0,21.0,3.0
2016-07-14 22:00:00,-0.0,1924.0,1924.0,285.44,81.55,994.96,4.03,308.23,0.01,0.0,0.0,3.74,0.0,0.0,7.0,3.0,22.0,3.0
2016-07-14 23:00:00,-1.0,1980.0,1979.0,285.0,83.53,995.25,3.94,248.47,0.0,0.0,0.0,3.66,0.0,0.0,7.0,3.0,23.0,3.0
2016-07-15 00:00:00,-1.0,1949.0,1948.0,286.7,80.18,995.78,2.84,123.55,0.0,0.0,0.0,3.6,0.0,0.0,7.0,4.0,0.0,3.0
2016-07-15 01:00:00,-1.0,1884.0,1883.0,284.01,89.12,995.44,3.91,220.59,0.01,0.0,0.0,3.53,0.0,0.0,7.0,4.0,1.0,3.0
2016-07-15 02:00:00,-1.0,1762.0,1761.0,283.55,92.17,995.46,3.75,191.38,0.01,0.0,0.0,3.4,0.0,0.0,7.0,4.0,2.0,3.0
2016-07-15 03:00:00,-1.0,1647.0,1646.0,283.16,94.67,995.48,3.55,192.33,0.01,0.0,0.0,3.27,0.0,0.0,7.0,4.0,3.0,3.0
2016-07-15 04:00:00,4.0,1484.0,1488.0,282.87,96.17,995.56,3.33,193.29,0.01,0.0,0.0,3.17,0.01,0.1,7.0,4.0,4.0,3.0
2016-07-15 05:00:00,186.0,1303.0,1489.0,283.2,93.67,995.76,3.16,193.4,0.01,0.0,0.0,3.04,9.33,22.18,7.0,4.0,5.0,3.0
2016-07-15 06:00:00,938.0,1052.0,1990.0,285.15,83.92,996.08,3.41,193.11,0.0,0.0,0.0,3.45,79.69,72.3,7.0,4.0,6.0,3.0
2016-07-15 07:00:00,2180.0,866.0,3046.0,287.33,73.59,996.39,3.45,197.63,0.01,0.0,0.0,3.37,225.8,90.74,7.0,4.0,7.0,3.0
2016-07-15 08:00:00,3332.0,854.0,4186.0,289.83,60.8,996.46,3.72,171.67,0.0,0.0,0.0,3.56,392.46,96.8,7.0,4.0,8.0,3.0
2016-07-15 09:00:00,4084.0,961.0,5045.0,291.41,53.9,996.43,3.76,168.31,0.0,0.0,0.0,3.63,511.19,113.77,7.0,4.0,9.0,3.0
2016-07-15 10:00:00,4564.0,1081.0,5645.0,292.6,49.58,996.47,3.8,166.51,0.0,0.0,0.0,3.73,595.05,130.76,7.0,4.0,10.0,3.0
2016-07-15 11:00:00,4765.0,1195.0,5960.0,293.6,46.9,996.43,3.8,166.16,0.0,0.0,0.0,3.78,734.77,114.64,7.0,4.0,11.0,3.0
2016-07-15 12:00:00,4873.0,1330.0,6203.0,294.38,45.34,996.25,3.81,166.77,0.0,0.0,0.0,3.84,783.29,112.05,7.0,4.0,12.0,3.0
2016-07-15 13:00:00,4759.0,1348.0,6107.0,294.91,44.59,996.06,3.88,170.9,0.0,0.0,0.0,3.94,773.34,112.49,7.0,4.0,13.0,3.0
2016-07-15 14:00:00,4422.0,1422.0,5844.0,295.2,44.44,995.92,4.09,177.94,0.0,0.0,0.0,4.08,721.81,109.94,7.0,4.0,14.0,3.0
2016-07-15 15:00:00,3731.0,1455.0,5186.0,295.19,44.93,995.88,4.3,181.6,0.0,0.0,0.0,4.2,619.83,108.53,7.0,4.0,15.0,3.0
